date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:36	29182/29182	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:36%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-donec-eu-elit-in-nisi	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-donec-eu-elit-in-nisi.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:37	26481/26481	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:37%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-in-neque-arcu-vulputate	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-in-neque-arcu-vulputate.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:39	26209/26209	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:39%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-quisque-gravida-purus-vitae	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-quisque-gravida-purus-vitae.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:41	29183/29183	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:40%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-luctus-lectus-sit	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-luctus-lectus-sit.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:42	26230/26230	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:41%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-congue-turpis-in-augue	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-vivamus-congue-turpis-in-augue.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:43	26298/26298	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:42%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-curabitur-eu-dignissim-velit	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/blog-categories/blog-curabitur-eu-dignissim-velit.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:44	28036/28036	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:44%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=3	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2012d67a.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:45	28193/28193	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:45%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=4	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2012c39d.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:47	28051/28051	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:47%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=5	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2012733f.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:47	28070/28070	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:48%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=6	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/201265e7.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:50	27980/27980	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:49%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=7	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/20122780.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:51	28044/28044	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:51%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=8	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2012bbf9.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:53	28046/28046	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:52%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/archives/2012?view=archive&month=9	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/archives/2012226f.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/news)
18:55:53	398/398	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Aug%202015%2013:25:54%20GMT	http://livedemo00.template-help.com/joomla_47434/media/plugin_googlemap2/site/googlemaps/googlemaps.css.php	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/media/plugin_googlemap2/site/googlemaps/googlemaps.css.css	(from http://livedemo00.template-help.com/joomla_47434/index.php/contacts)
18:55:54	3320/3320	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22517a838a-cf8%22	http://livedemo00.template-help.com/joomla_47434/media/system/js/validate.js	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/media/system/js/validate.js	(from http://livedemo00.template-help.com/joomla_47434/index.php/contacts)
18:55:55	11485/11485	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225215ffc8-2cdd%22	http://livedemo00.template-help.com/joomla_47434/media/plugin_googlemap2/site/googleearthv3/googleearth.js	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/media/plugin_googlemap2/site/googleearthv3/googleearth.js	(from http://livedemo00.template-help.com/joomla_47434/index.php/contacts)
18:55:56	19153/19153	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225215ffc8-4ad1%22	http://livedemo00.template-help.com/joomla_47434/media/plugin_googlemap2/site/googlemaps/googlemapsv3.js	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/media/plugin_googlemap2/site/googlemaps/googlemapsv3.js	(from http://livedemo00.template-help.com/joomla_47434/index.php/contacts)
18:55:58	419/419	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:25:58%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/contacts?format=vcf	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/Website%20Owner54d0.vcf	(from http://livedemo00.template-help.com/joomla_47434/index.php/contacts)
18:56:04	14927/14927	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:26:04%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/services/24-lorem-ipsum-dolor-sit-amet	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/services/24-lorem-ipsum-dolor-sit-amet.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/services)
18:56:05	258538/258538	---MCZ	200	added ('OK')	text/javascript	etag:%22632ab21-3f1ea-51befcffab100%22	http://s7.addthis.com/js/300/addthis_widget.js	C:/WebSites/HSArts/s7.addthis.com/js/300/addthis_widget.js	(from http://livedemo00.template-help.com/joomla_47434/index.php/27-carousel/20-lorem-ipsum-dolor-sit-amet)
18:56:06	14933/14933	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:26:05%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/services/71-lorem-ipsum-dolor-sit-amet-3	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/services/71-lorem-ipsum-dolor-sit-amet-3.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/services)
18:56:07	14933/14933	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:26:07%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/services/25-lorem-ipsum-dolor-sit-amet-2	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/services/25-lorem-ipsum-dolor-sit-amet-2.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/services)
18:56:08	14922/14922	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:23:48%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/about/history/43-2001	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/about/history/43-2001.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/about/history)
18:56:09	14933/14933	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:26:08%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/services/72-lorem-ipsum-dolor-sit-amet-4	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/services/72-lorem-ipsum-dolor-sit-amet-4.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/services)
18:56:11	722/722	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2001%20Aug%202015%2013:26:12%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/component/search/?Itemid=168&catid=35&id=58&format=opensearch	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/component/search/indexb332.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/about/faqs/58-question-1-aenean-varius-varius-tincidunt)
18:56:12	722/722	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2001%20Aug%202015%2013:26:13%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/component/search/?Itemid=168&catid=35&id=59&format=opensearch	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/component/search/index6525.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/about/faqs/59-question-2-donec-quis-erat-id-risus-scelerisque)
18:56:13	722/722	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2001%20Aug%202015%2013:26:14%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/component/search/?Itemid=168&catid=35&id=60&format=opensearch	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/component/search/index2a4b.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/about/faqs/60-question-3-vestibulum-fermentum-massa-nec)
18:56:14	14028/14028	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Aug%202015%2013:26:11%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/login-form	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/login-form.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/login-form?view=registration)
18:56:15	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:15%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/ui-button.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/ui-button.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:15	722/722	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2001%20Aug%202015%2013:26:16%20GMT	http://livedemo00.template-help.com/joomla_47434/index.php/component/search/?Itemid=168&catid=35&id=61&format=opensearch	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/index.php/component/search/index6f36.html	(from http://livedemo00.template-help.com/joomla_47434/index.php/about/faqs/61-question-4-ut-sed-sapien-eu-libero-faucibus-posuere)
18:56:16	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:17%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-warn.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-warn.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:18	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:18%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-info.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-info.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:19	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:20%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-alert.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-alert.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:20	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:21%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-tick.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/message-tick.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:22	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:22%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/dialog/shade.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/dialog/shade.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:23	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:24%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/dialog/closeme.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/dialog/closeme.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:25	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:25%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/dialog/button.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/dialog/button.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:26	723/723	---M--	200	added ('OK')	image/gif	etag:%225215ff9c-2d3%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/loader.gif	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/loader.gif	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:27	2203/2203	---M--	200	added ('OK')	image/png	etag:%225215ff9c-89b%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/vendors/ratings/stars.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/vendors/ratings/stars.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:29	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:29%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/taptoggle.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/taptoggle.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:30	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:31%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/calendar.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/calendar.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:31	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:32%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/arrow-right.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/icons/arrow-right.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:33	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:33%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/ui-tagx.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/ui-tagx.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:34	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:35%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_left.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_left.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:35	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:36%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_right.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_right.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:35	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:37%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_image.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_image.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:36	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:37%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_pagebreak.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_pagebreak.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:37	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:38%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_blank.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_blank.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:38	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:39%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_right_cap.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_right_cap.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:38	2262/2262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Aug%202015%2013:26:39%20GMT	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_readmore.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/j_button2_readmore.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:39	537/537	---M--	200	added ('OK')	image/png	etag:%225215ff9c-219%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/youtube.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/youtube.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:40	1566/1566	---M--	200	added ('OK')	image/png	etag:%225215ff9c-61e%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/vimeo.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/vimeo.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:41	1763/1763	---M--	200	added ('OK')	image/png	etag:%225215ff9c-6e3%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/dailymotion.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/dailymotion.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:42	1680/1680	---M--	200	added ('OK')	image/png	etag:%225215ff9c-690%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/google.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/google.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:42	1149/1149	---M--	200	added ('OK')	image/png	etag:%225215ff9c-47d%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/liveleak.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/liveleak.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:43	1504/1504	---M--	200	added ('OK')	image/png	etag:%225215ff9c-5e0%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/metacafe.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/metacafe.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:44	1154/1154	---M--	200	added ('OK')	image/png	etag:%225215ff9c-482%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/nicovideo.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/nicovideo.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:44	1629/1629	---M--	200	added ('OK')	image/png	etag:%225215ff9c-65d%22	http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/yahoo.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/components/com_komento/assets/images/videos/yahoo.png	(from http://livedemo00.template-help.com/joomla_47434/components/com_komento/assets/css/common.css)
18:56:45	1096/1096	---M--	200	added ('OK')	image/png	etag:%225215ff84-448%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/quote.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/quote.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:46	1153/1153	---M--	200	added ('OK')	image/png	etag:%225215ff84-481%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/time.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/time.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:46	7537/7537	---M--	200	added ('OK')	image/png	etag:%225215ff84-1d71%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/control-sprite.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/control-sprite.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:47	723/723	---M--	200	added ('OK')	image/gif	etag:%225215ff84-2d3%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/loader.gif	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/loader.gif	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:48	1165/1165	---M--	200	added ('OK')	image/png	etag:%225215ff84-48d%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.reply.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.reply.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:48	1143/1143	---M--	200	added ('OK')	image/png	etag:%225215ff84-477%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.pin.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.pin.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:49	1080/1080	---M--	200	added ('OK')	image/png	etag:%225215ff84-438%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.popular.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/stream.popular.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:50	1075/1075	---M--	200	added ('OK')	image/png	etag:%225215ff84-433%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/location.pin.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/location.pin.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:50	1131/1131	---M--	200	added ('OK')	image/png	etag:%225215ff84-46b%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/word.count.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/word.count.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:51	3989/3989	---M--	200	added ('OK')	image/png	etag:%225215ff84-f95%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/mime.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/mime.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:52	159/159	---M--	200	added ('OK')	image/png	etag:%225215ff84-9f%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/menu.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/menu.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:53	148/148	---M--	200	added ('OK')	image/png	etag:%225215ff84-94%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/submenu.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/submenu.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:54	336/336	---M--	200	added ('OK')	image/png	etag:%225215ff84-150%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/bold.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/bold.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
18:56:54	245/245	---M--	200	added ('OK')	image/png	etag:%225215ff84-f5%22	http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/italic.png	C:/WebSites/HSArts/livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/images/markitup/italic.png	(from http://livedemo00.template-help.com/joomla_47434/templates/theme1694/html/com_komento/css/style.css)
